wealth - salary,wealth - investment gain,wealth - rental income,wealth - business revenue,wealth - inheritance,wealth - others,fund - salary,fund - investment gain,fund - rental income,fund - business revenue,fund - inheritance,fund - others,Age,Occupation,Industry,speed_of_payment,Income,Adjusted Income,Annual Income,Adjusted Annual Income,Income Multiplier Based on Age,Wealth Indicator,Net Worth,Proposed Subscription Amount,Net Worth / Total Commitment,Income / Total Commitment
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,42,41 General & Keyboard Clerks,Unknown Industry,42,4910.080000000001,4910.080000000001,58920.96000000001,58920.96000000001,3,50000,226762.88,13000,17.44329846153846,4.532381538461539
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,63,12 Administrative & Commercial Managers,Management,32,11201,11201,134412,134412,3.5,50000,520442,19000,27.391684210526314,7.074315789473684
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54,12 Administrative & Commercial Managers,Management,44,10447,10447,125364,125364,4,0,501456,23000,21.802434782608696,5.450608695652174
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,68,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,58,9059.7,4529.849999999999,108716.4,54358.2,3.5,50000,430507.39999999997,14000,30.750528571428568,7.765457142857143
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,46,83 Drivers & Mobile Machinery Operators,Unknown Industry,53,4752.52,4752.52,57030.23999999999,57030.23999999999,3,50000,221090.71999999997,12000,18.424226666666666,4.75252
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,40,41 General & Keyboard Clerks,Unknown Industry,55,4232.8,4232.8,50793.600000000006,50793.600000000006,3,0,152380.80000000002,9000,16.9312,5.643733333333334
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,45,82 Assemblers & Quality Checkers,Manufacturing,34,5184.2,5184.2,62210.4,62210.4,3,50000,236631.2,13000,18.2024,4.785415384615384
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54,51 Personal Service Workers,Unknown Industry,30,4617.76,4617.76,55413.12,55413.12,4,50000,271652.48,12000,22.637706666666666,4.6177600000000005
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,43,52 Sales Workers,Unknown Industry,38,4785.549999999999,4785.549999999999,57426.59999999999,57426.59999999999,3,0,172279.8,10000,17.22798,5.742659999999999
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,50,83 Drivers & Mobile Machinery Operators,Unknown Industry,40,6759.599999999999,6759.599999999999,81115.2,81115.2,4,50000,374460.8,19000,19.708463157894737,4.269221052631579
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,59,83 Drivers & Mobile Machinery Operators,Unknown Industry,50,5196.12,5196.12,62353.44,62353.44,4,0,249413.76,10000,24.941376,6.235344
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33,41 General & Keyboard Clerks,Unknown Industry,23,4348.66,4348.66,52183.92,52183.92,2,50000,154367.84,10000,15.436784,5.218392
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,44,21 Science & Engineering Professionals,Science & Engineering,55,9878.1,9878.1,118537.2,118537.2,3,50000,405611.6,23000,17.63528695652174,5.153791304347826
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,41,"26 Legal, Social, Religious & Cultural Professionals",Unknown Industry,38,5364.63,5364.63,64375.56,64375.56,3,50000,243126.68,14000,17.36619142857143,4.598254285714286
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,76,22 Health Professionals,Unknown Industry,35,6177.26,0,74127.12,0,2,0,148254.24,4000,37.063559999999995,18.531779999999998
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,49,21 Science & Engineering Professionals,Science & Engineering,29,7800.45,7800.45,93605.4,93605.4,3,0,280816.19999999995,14000,20.058299999999996,6.6861
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,62,21 Science & Engineering Professionals,Science & Engineering,23,7537.200000000001,7537.200000000001,90446.4,90446.4,3.5,0,316562.39999999997,12000,26.3802,7.5371999999999995
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,26,83 Drivers & Mobile Machinery Operators,Unknown Industry,48,3288,3288,39456,39456,1.5,50000,109184,8000,13.648,4.932
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,32,22 Health Professionals,Unknown Industry,40,3193.62,3193.62,38323.44,38323.44,2,0,76646.88,5000,15.329376000000002,7.664688000000001
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,28,42 Customer Services Officers & Clerks,Customer Service,27,3668,3668,44016,44016,1.5,50000,116024,8000,14.503,5.502
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,59,"26 Legal, Social, Religious & Cultural Professionals",Unknown Industry,27,6834.42,6834.42,82013.04000000001,82013.04000000001,4,50000,378052.16000000003,16000,23.62826,5.125815
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25,42 Customer Services Officers & Clerks,Customer Service,36,4495,4495,53940,53940,1.5,50000,130910,10000,13.091,5.394
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,36,42 Customer Services Officers & Clerks,Customer Service,56,4369,4369,52428,52428,2,50000,154856,10000,15.4856,5.2428
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,51,41 General & Keyboard Clerks,Unknown Industry,37,4818.22,4818.22,57818.64,57818.64,4,50000,281274.56,14000,20.09104,4.1299028571428575
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,30,24 Business & Administration Professionals,Business & Administration,24,7608,7608,91296,91296,2,0,182592,13000,14.045538461538461,7.022769230769231
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,83,33 Business & Administration Associate Professionals,Business & Administration,37,7824,0,93888,0,2,50000,237776,4000,59.444,23.472
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,77,24 Business & Administration Professionals,Business & Administration,37,8858,0,106296,0,2,0,212592,5000,42.5184,21.2592
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,27,21 Science & Engineering Professionals,Science & Engineering,13,5487.29,5487.29,65847.48,65847.48,1.5,50000,148771.22,11000,13.524656363636364,5.986134545454545
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,60,21 Science & Engineering Professionals,Science & Engineering,39,10873.2,10873.2,130478.4,130478.4,3.5,50000,506674.39999999997,20000,25.33372,6.5239199999999995
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,32,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,37,6516.78,6516.78,78201.36,78201.36,2,0,156402.72,11000,14.21842909090909,7.109214545454545
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,22,"26 Legal, Social, Religious & Cultural Professionals",Unknown Industry,46,2857.52,2857.52,34290.24,34290.24,1.5,50000,101435.36,8000,12.67942,4.28628
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,35,21 Science & Engineering Professionals,Science & Engineering,58,7031.85,7031.85,84382.20000000001,84382.20000000001,2,0,168764.40000000002,11000,15.342218181818184,7.671109090909092
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,55,X1 - X5 Workers Not Elsewhere Classified,Unknown Industry,51,5818.75,5818.75,69825,69825,4,50000,329300,15000,21.953333333333333,4.655
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,32,33 Business & Administration Associate Professionals,Business & Administration,37,5668,5668,68016,68016,2,50000,186032,13000,14.310153846153845,5.232
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,26,24 Business & Administration Professionals,Business & Administration,28,7682,7682,92184,92184,1.5,0,138276,10000,13.8276,9.2184
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,71,12 Administrative & Commercial Managers,Management,65,11429,0,137148,0,2,50000,324296,9000,36.03288888888889,15.238666666666667
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,25,12 Administrative & Commercial Managers,Management,40,11162,11162,133944,133944,1.5,50000,250916,19000,13.206105263157895,7.0496842105263156
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,37,93 Labourers & Related Workers,Unknown Industry,40,5662.4400000000005,5662.4400000000005,67949.28,67949.28,2,50000,185898.56,12000,15.491546666666666,5.66244
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,57,24 Business & Administration Professionals,Business & Administration,39,7187,7187,86244,86244,4,0,344976,15000,22.9984,5.7496
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,50,33 Business & Administration Associate Professionals,Business & Administration,41,6958,6958,83496,83496,4,0,333984,17000,19.646117647058823,4.911529411764706
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,36,25 Information & Communications Technology Professionals,Unknown Industry,38,4120.22,4120.22,49442.64,49442.64,2,50000,148885.28,10000,14.888527999999999,4.9442639999999995
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,83,12 Administrative & Commercial Managers,Management,34,11929,0,143148,0,2,0,286296,5000,57.2592,28.6296
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,40,"11 Legislators, Senior Officials & Chief Executives",Unknown Industry,34,6349.200000000001,6349.200000000001,76190.40000000001,76190.40000000001,3,50000,278571.2,17000,16.38654117647059,4.481788235294118
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,39,24 Business & Administration Professionals,Business & Administration,39,8351,8351,100212,100212,2,50000,250424,15000,16.694933333333335,6.6808
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,35,X1 - X5 Workers Not Elsewhere Classified,Unknown Industry,34,5855.85,5855.85,70270.20000000001,70270.20000000001,2,50000,190540.40000000002,12000,15.878366666666668,5.855850000000001
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,33,54 Protective Services Workers,Unknown Industry,32,3510.24,3510.24,42122.880000000005,42122.880000000005,2,50000,134245.76,9000,14.916195555555557,4.680320000000001
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,44,"75 Food Processing, Woodworking, Garment, Leather & Other Craft & Related Trades Workers",Unknown Industry,41,4718.460000000001,4718.460000000001,56621.52000000001,56621.52000000001,3,50000,219864.56000000003,12000,18.32204666666667,4.718460000000001
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,59,36 Teaching Associate Professionals,Unknown Industry,37,5309.64,5309.64,63715.68000000001,63715.68000000001,4,0,254862.72000000003,10000,25.486272000000003,6.371568000000001
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,28,25 Information & Communications Technology Professionals,Unknown Industry,55,4239.48,4239.48,50873.76,50873.76,1.5,50000,126310.64,9000,14.034515555555556,5.65264
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,70,"26 Legal, Social, Religious & Cultural Professionals",Unknown Industry,13,8290.8,0,99489.6,0,2,50000,248979.2,7000,35.56845714285714,14.212800000000001
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,20,52 Sales Workers,Unknown Industry,50,3117.6,3117.6,37411.2,37411.2,1.5,50000,106116.79999999999,8000,13.264599999999998,4.676399999999999
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,55,22 Health Professionals,Unknown Industry,52,5702.5,5702.5,68430,68430,4,50000,323720,15000,21.581333333333333,4.562
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,31,83 Drivers & Mobile Machinery Operators,Unknown Industry,19,4606.61,4606.61,55279.31999999999,55279.31999999999,2,50000,160558.63999999998,11000,14.596239999999998,5.025392727272727
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,63,12 Administrative & Commercial Managers,Management,36,10342,10342,124104,124104,3.5,50000,484364,18000,26.909111111111113,6.894666666666667
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,50,"11 Legislators, Senior Officials & Chief Executives",Unknown Industry,36,6232.8,6232.8,74793.6,74793.6,4,50000,349174.4,17000,20.539670588235296,4.399623529411765
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,20,33 Business & Administration Associate Professionals,Business & Administration,25,5425,5425,65100,65100,1.5,0,97650,8000,12.20625,8.1375
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,29,"71 Building & Related Trades Workers, Excluding Electricians",Unknown Industry,32,5459.85,5459.85,65518.2,65518.2,1.5,0,98277.29999999999,7000,14.039614285714284,9.359742857142857
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,54,"26 Legal, Social, Religious & Cultural Professionals",Unknown Industry,28,4389.6,4389.6,52675.2,52675.2,4,50000,260700.8,12000,21.725066666666667,4.3896
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,48,33 Business & Administration Associate Professionals,Business & Administration,57,5350,5350,64200,64200,3,50000,242600,13000,18.661538461538463,4.938461538461539
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,82,"75 Food Processing, Woodworking, Garment, Leather & Other Craft & Related Trades Workers",Unknown Industry,49,5002.32,0,60027.84,0,2,50000,170055.68,3000,56.685226666666665,20.00928
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,51,52 Sales Workers,Unknown Industry,52,6256.91,6256.91,75082.92,75082.92,4,50000,350331.68,17000,20.60774588235294,4.416642352941176
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,38,21 Science & Engineering Professionals,Science & Engineering,47,8703.720000000001,8703.720000000001,104444.64,104444.64,2,0,208889.28,13000,16.068406153846155,8.034203076923077
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,40,X1 - X5 Workers Not Elsewhere Classified,Unknown Industry,28,5704.6,5704.6,68455.20000000001,68455.20000000001,3,50000,255365.60000000003,15000,17.024373333333337,4.563680000000001
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,24,13 Production & Specialised Services Managers,Unknown Industry,34,3982.78,3982.78,47793.36,47793.36,1.5,50000,121690.04000000001,9000,13.521115555555557,5.310373333333334
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,41,"34 Legal, Social, Cultural & Related Associate Professionals",Unknown Industry,44,6270.39,6270.39,75244.68000000001,75244.68000000001,3,50000,275734.04000000004,16000,17.233377500000003,4.7027925
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,30,13 Production & Specialised Services Managers,Unknown Industry,27,5622,5622,67464,67464,2,50000,184928,13000,14.22523076923077,5.189538461538461
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,40,21 Science & Engineering Professionals,Science & Engineering,47,8583.300000000001,8583.300000000001,102999.6,102999.6,3,50000,358998.80000000005,22000,16.318127272727274,4.6818
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,55,33 Business & Administration Associate Professionals,Business & Administration,37,6103,6103,73236,73236,4,50000,342944,15000,22.862933333333334,4.8824
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,32,13 Production & Specialised Services Managers,Unknown Industry,36,3422.1,3422.1,41065.2,41065.2,2,50000,132130.4,9000,14.681155555555556,4.562799999999999
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,65,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,47,9872.55,4936.275000000001,118470.6,59235.3,3.5,50000,464647.10000000003,16000,29.04044375,7.4044125
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27,13 Production & Specialised Services Managers,Unknown Industry,44,4221.44,4221.44,50657.28,50657.28,1.5,0,75985.92,6000,12.66432,8.44288
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,57,"34 Legal, Social, Cultural & Related Associate Professionals",Unknown Industry,36,5099.05,5099.05,61188.600000000006,61188.600000000006,4,50000,294754.4,13000,22.673415384615385,4.706815384615385
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,30,21 Science & Engineering Professionals,Science & Engineering,51,8429,8429,101148,101148,2,50000,252296,18000,14.016444444444444,5.6193333333333335
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,51,83 Drivers & Mobile Machinery Operators,Unknown Industry,29,6238.76,6238.76,74865.12,74865.12,4,50000,349460.48,17000,20.55649882352941,4.4038305882352935
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,38,41 General & Keyboard Clerks,Unknown Industry,46,3935.52,3935.52,47226.240000000005,47226.240000000005,2,50000,144452.48,9000,16.050275555555558,5.2473600000000005
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,55,24 Business & Administration Professionals,Business & Administration,45,10626,10626,127512,127512,4,0,510048,23000,22.176,5.544
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,25,41 General & Keyboard Clerks,Unknown Industry,36,4308.25,4308.25,51699,51699,1.5,50000,127548.5,10000,12.75485,5.1699
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,55,"14 Hospitality, Retail & Related Services Managers",Hospitality & Retail,43,6750,6750,81000,81000,4,50000,374000,17000,22,4.764705882352941
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,73,52 Sales Workers,Unknown Industry,27,8296.859999999999,0,99562.31999999998,0,2,50000,249124.63999999996,7000,35.58923428571428,14.223188571428569
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,22,33 Business & Administration Associate Professionals,Business & Administration,49,6208,6208,74496,74496,1.5,50000,161744,13000,12.441846153846154,5.7304615384615385
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,53,83 Drivers & Mobile Machinery Operators,Unknown Industry,38,6275.46,6275.46,75305.52,75305.52,4,50000,351222.08,17000,20.660122352941176,4.429736470588235
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,30,83 Drivers & Mobile Machinery Operators,Unknown Industry,34,4570,4570,54840,54840,2,50000,159680,11000,14.516363636363636,4.985454545454545
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,34,33 Business & Administration Associate Professionals,Business & Administration,50,5497,5497,65964,65964,2,50000,181928,12000,15.160666666666666,5.497
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,21,"26 Legal, Social, Religious & Cultural Professionals",Unknown Industry,32,4097.7300000000005,4097.7300000000005,49172.76000000001,49172.76000000001,1.5,50000,123759.14000000001,10000,12.375914000000002,4.917276000000001
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,60,33 Business & Administration Associate Professionals,Business & Administration,25,5329,5329,63948,63948,3.5,0,223818,9000,24.868666666666666,7.105333333333333
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,48,"11 Legislators, Senior Officials & Chief Executives",Unknown Industry,24,4230.3,4230.3,50763.600000000006,50763.600000000006,3,0,152290.80000000002,8000,19.036350000000002,6.3454500000000005
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,46,93 Labourers & Related Workers,Unknown Industry,46,4615.639999999999,4615.639999999999,55387.67999999999,55387.67999999999,3,50000,216163.03999999998,12000,18.013586666666665,4.615639999999999
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,39,94 Food Preparation & Kitchen Assistants,Unknown Industry,27,3309.24,3309.24,39710.880000000005,39710.880000000005,2,50000,129421.76000000001,8000,16.17772,4.96386
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41,51 Personal Service Workers,Unknown Industry,57,5760.900000000001,5760.900000000001,69130.8,69130.8,3,50000,257392.40000000002,15000,17.159493333333334,4.60872
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,26,13 Production & Specialised Services Managers,Unknown Industry,19,5026.56,5026.56,60318.72,60318.72,1.5,0,90478.08,7000,12.92544,8.61696
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,60,42 Customer Services Officers & Clerks,Customer Service,56,3678,3678,44136,44136,3.5,50000,204476,8000,25.5595,5.517
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,47,21 Science & Engineering Professionals,Science & Engineering,42,7663.499999999999,7663.499999999999,91962,91962,3,0,275886,15000,18.3924,6.1308
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,36,"11 Legislators, Senior Officials & Chief Executives",Unknown Industry,39,3895.5,3895.5,46746,46746,2,50000,143492,9000,15.943555555555555,5.194
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,75,33 Business & Administration Associate Professionals,Business & Administration,34,6649,0,79788,0,2,0,159576,4000,39.894,19.947
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,41,X1 - X5 Workers Not Elsewhere Classified,Unknown Industry,43,4154.7300000000005,4154.7300000000005,49856.76000000001,49856.76000000001,3,50000,199570.28000000003,12000,16.63085666666667,4.154730000000001
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,55,93 Labourers & Related Workers,Unknown Industry,39,4367.5,4367.5,52410,52410,4,50000,259640,12000,21.636666666666667,4.3675
