wealth - salary,wealth - investment gain,wealth - rental income,wealth - business revenue,wealth - inheritance,wealth - others,fund - salary,fund - investment gain,fund - rental income,fund - business revenue,fund - inheritance,fund - others,Age,Occupation,Industry,speed_of_payment,Income,Adjusted Income,Annual Income,Adjusted Annual Income,Income Multiplier Based on Age,Wealth Indicator,Net Worth,Proposed Subscription Amount,Net Worth / Total Commitment,Income / Total Commitment,Risk Score,Will Default
True,False,False,False,False,False,True,False,False,False,False,False,58,22 Health Professionals,Unknown Industry,45,4659.2,4659.2,55910.4,55910.4,4.0,0,223641.6,9000,24.84906666666667,6.212266666666667,257,True
False,False,False,False,True,False,True,False,False,False,False,False,45,43 Numerical & Material-Recording Clerks,Clerical Support,56,4928.0,4928.0,59136.0,59136.0,3.0,50000,227408.0,13000,17.492923076923077,4.548923076923077,257,True
False,False,False,True,False,False,True,False,False,False,False,False,48,36 Teaching Associate Professionals,Unknown Industry,45,5274.599999999999,5274.599999999999,63295.2,63295.2,3.0,50000,239885.6,12000,19.990466666666663,5.2745999999999995,257,True
False,False,False,True,False,False,True,False,False,False,False,False,76,"14 Hospitality, Retail & Related Services Managers",Hospitality & Retail,46,6375.0,0.0,76500.0,0.0,2.0,50000,203000.0,5000,40.6,15.3,257,True
True,False,False,False,False,False,False,False,False,True,False,False,49,41 General & Keyboard Clerks,Unknown Industry,28,5005.139999999999,5005.139999999999,60061.67999999999,60061.67999999999,3.0,0,180185.04,9000,20.020559999999996,6.673519999999999,258,True
False,False,True,False,False,False,True,False,False,False,False,False,18,41 General & Keyboard Clerks,Unknown Industry,24,4281.2,4281.2,51374.4,51374.4,1.5,50000,127061.6,10000,12.70616,5.13744,258,True
True,False,False,False,False,False,True,False,False,False,False,False,48,41 General & Keyboard Clerks,Unknown Industry,30,4508.78,4508.78,54105.36,54105.36,3.0,0,162316.08000000002,8000,20.289510000000003,6.76317,258,True
True,False,False,False,False,False,True,False,False,False,False,False,26,22 Health Professionals,Unknown Industry,27,5573.76,5573.76,66885.12,66885.12,1.5,0,100327.68,7000,14.332525714285714,9.555017142857142,258,True
False,False,True,False,False,False,False,True,False,False,False,False,57,52 Sales Workers,Unknown Industry,30,4150.36,4150.36,49804.31999999999,49804.31999999999,4.0,50000,249217.27999999997,11000,22.65611636363636,4.5276654545454535,258,True
True,False,False,False,False,False,False,False,False,False,True,False,26,24 Business & Administration Professionals,Business & Administration,28,7682.0,7682.0,92184.0,92184.0,1.5,0,138276.0,10000,13.8276,9.2184,258,True
False,True,False,False,False,False,True,False,False,False,False,False,27,83 Drivers & Mobile Machinery Operators,Unknown Industry,26,4133.17,4133.17,49598.04,49598.04,1.5,50000,124397.06,9000,13.821895555555557,5.510893333333334,258,True
True,False,False,False,False,False,True,False,False,False,False,False,30,24 Business & Administration Professionals,Business & Administration,24,7608.0,7608.0,91296.0,91296.0,2.0,0,182592.0,13000,14.04553846153846,7.022769230769231,258,True
False,False,False,False,False,True,True,False,False,False,False,False,76,24 Business & Administration Professionals,Business & Administration,30,7218.0,0.0,86616.0,0.0,2.0,50000,223232.0,5000,44.6464,17.3232,258,True
False,True,False,False,False,False,True,False,False,False,False,False,58,53 Personal Care Workers,Personal Care,37,3073.0,3073.0,36876.0,36876.0,4.0,50000,197504.0,8000,24.688,4.6095,260,True
False,True,False,False,False,False,True,False,False,False,False,False,20,"26 Legal, Social, Religious & Cultural Professionals",Unknown Industry,33,4806.0,4806.0,57672.0,57672.0,1.5,50000,136508.0,11000,12.40981818181818,5.242909090909091,260,True
True,False,False,False,False,False,False,False,True,False,False,False,41,51 Personal Service Workers,Unknown Industry,37,5843.040000000001,5843.040000000001,70116.48000000001,70116.48000000001,3.0,0,210349.44000000003,12000,17.529120000000002,5.843040000000001,260,True
False,True,False,False,False,False,True,False,False,False,False,False,65,43 Numerical & Material-Recording Clerks,Clerical Support,33,3038.0,1519.0,36456.0,18228.0,3.5,50000,177596.0,6000,29.599333333333337,6.076,260,True
False,False,True,False,False,False,True,False,False,False,False,False,61,42 Customer Services Officers & Clerks,Customer Service,34,3588.0,3588.0,43056.0,43056.0,3.5,50000,200696.0,8000,25.087,5.382,260,True
False,True,False,False,False,False,False,False,False,False,False,True,69,42 Customer Services Officers & Clerks,Customer Service,39,3807.0,0.0,45684.0,0.0,3.5,50000,209894.0,7000,29.98485714285714,6.526285714285715,260,True
False,True,False,False,False,False,True,False,False,False,False,False,33,54 Protective Services Workers,Unknown Industry,32,3510.24,3510.24,42122.880000000005,42122.880000000005,2.0,50000,134245.76,9000,14.916195555555555,4.680320000000001,260,True
True,False,False,False,False,False,True,False,False,False,False,False,65,91 Cleaners & Related Workers,Unknown Industry,32,6579.900000000001,3289.9500000000003,78958.8,39479.4,3.5,0,276355.8,10000,27.635579999999997,7.89588,260,True
True,False,False,False,False,False,False,False,False,False,True,False,49,36 Teaching Associate Professionals,Unknown Industry,37,5703.67,5703.67,68444.04000000001,68444.04000000001,3.0,0,205332.12,10000,20.533212,6.844404000000001,260,True
False,False,False,False,True,False,False,False,True,False,False,False,18,"14 Hospitality, Retail & Related Services Managers",Hospitality & Retail,31,8108.0,8108.0,97296.0,97296.0,1.5,50000,195944.0,16000,12.2465,6.081,260,True
False,True,False,False,False,False,True,False,False,False,False,False,66,52 Sales Workers,Unknown Industry,31,4615.839999999999,2307.92,55390.07999999999,27695.039999999997,3.5,50000,243865.27999999997,8000,30.48315999999999,6.923759999999999,260,True
False,False,True,False,False,False,True,False,False,False,False,False,23,42 Customer Services Officers & Clerks,Customer Service,37,4865.0,4865.0,58380.0,58380.0,1.5,50000,137570.0,11000,12.506363636363636,5.307272727272728,260,True
False,False,False,True,False,False,True,False,False,False,False,False,76,93 Labourers & Related Workers,Unknown Industry,38,6758.34,0.0,81100.08,0.0,2.0,50000,212200.16,5000,42.440032,16.220016,260,True
True,False,False,False,False,False,True,False,False,False,False,False,32,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,37,6516.78,6516.78,78201.36,78201.36,2.0,0,156402.72,11000,14.21842909090909,7.109214545454545,260,True
False,True,False,False,False,False,True,False,False,False,False,False,25,42 Customer Services Officers & Clerks,Customer Service,36,4495.0,4495.0,53940.0,53940.0,1.5,50000,130910.0,10000,13.091,5.394,260,True
True,False,False,False,False,False,True,False,False,False,False,False,41,43 Numerical & Material-Recording Clerks,Clerical Support,38,4379.0,4379.0,52548.0,52548.0,3.0,0,157644.0,9000,17.516,5.838666666666667,260,True
False,True,False,False,False,False,False,True,False,False,False,False,53,94 Food Preparation & Kitchen Assistants,Unknown Industry,37,4063.92,4063.92,48767.04,48767.04,4.0,50000,245068.16,12000,20.422346666666662,4.06392,260,True
True,False,False,False,False,False,False,False,False,False,False,True,40,33 Business & Administration Associate Professionals,Business & Administration,35,6456.0,6456.0,77472.0,77472.0,3.0,0,232416.0,14000,16.601142857142857,5.533714285714286,260,True
False,True,False,False,False,False,True,False,False,False,False,False,65,52 Sales Workers,Unknown Industry,33,4322.700000000001,2161.3500000000004,51872.40000000001,25936.200000000004,3.5,50000,231553.4,8000,28.944175,6.484050000000001,260,True
False,False,False,True,False,False,True,False,False,False,False,False,64,51 Personal Service Workers,Unknown Industry,39,4290.68,2145.34,51488.16,25744.08,3.5,50000,230208.56,8000,28.77607,6.43602,260,True
True,False,False,False,False,False,False,False,False,False,False,True,81,"34 Legal, Social, Cultural & Related Associate Professionals",Unknown Industry,33,7738.75,0.0,92865.0,0.0,2.0,0,185730.0,4000,46.4325,23.21625,260,True
False,True,False,False,False,False,True,False,False,False,False,False,46,52 Sales Workers,Unknown Industry,33,3757.24,3757.24,45086.88,45086.88,3.0,50000,185260.64,10000,18.526064,4.508687999999999,260,True
True,False,False,False,False,False,True,False,False,False,False,False,82,25 Information & Communications Technology Professionals,Unknown Industry,38,5002.32,0.0,60027.84,0.0,2.0,0,120055.68,2000,60.02784,30.01392,260,True
False,False,False,False,False,True,True,False,False,False,False,False,71,12 Administrative & Commercial Managers,Management,65,11429.0,0.0,137148.0,0.0,2.0,50000,324296.0,9000,36.03288888888889,15.238666666666669,261,True
False,True,False,False,False,False,False,False,True,False,False,False,69,52 Sales Workers,Unknown Industry,63,7754.81,0.0,93057.72,0.0,3.5,50000,375702.02,12000,31.30850166666667,7.75481,261,True
False,False,False,False,False,True,False,False,False,False,False,True,30,33 Business & Administration Associate Professionals,Business & Administration,20,7299.0,7299.0,87588.0,87588.0,2.0,50000,225176.0,16000,14.0735,5.47425,261,True
True,True,False,False,False,False,True,False,False,False,False,False,68,21 Science & Engineering Professionals,Science & Engineering,19,7630.019999999999,3815.01,91560.24,45780.12,3.5,50000,370460.84,12000,30.871736666666667,7.63002,261,True
True,False,False,False,False,False,True,False,False,False,False,False,75,"11 Legislators, Senior Officials & Chief Executives",Unknown Industry,46,5130.099999999999,0.0,61561.2,0.0,2.0,0,123122.4,3000,41.0408,20.5204,262,True
True,False,False,False,False,False,False,False,False,True,False,False,47,23 Teaching & Training Professionals,Education,43,5640.57,5640.57,67686.84,67686.84,3.0,0,203060.52,11000,18.460047272727273,6.153349091,262,True
True,False,False,False,False,False,True,False,False,False,False,False,69,41 General & Keyboard Clerks,Unknown Industry,52,7122.360000000001,0.0,85468.32,0.0,3.5,0,299139.12,9000,33.23768,9.49648,262,True
True,False,False,False,False,False,True,False,False,False,False,False,68,83 Drivers & Mobile Machinery Operators,Unknown Industry,47,6165.839999999999,3082.92,73990.07999999999,36995.03999999999,3.5,0,258965.27999999997,8000,32.370659999999994,9.24876,262,True
True,False,False,False,False,False,True,False,False,False,False,False,48,94 Food Preparation & Kitchen Assistants,Unknown Industry,46,6487.639999999999,6487.639999999999,77851.68,77851.68,3.0,0,233555.04,12000,19.462919999999997,6.48764,262,True
True,False,False,False,False,False,False,False,False,False,True,False,78,24 Business & Administration Professionals,Business & Administration,44,7221.0,0.0,86652.0,0.0,2.0,0,173304.0,4000,43.326,21.663,262,True
True,False,False,False,False,False,True,False,False,False,False,False,67,33 Business & Administration Associate Professionals,Business & Administration,52,6147.0,3073.5,73764.0,36882.0,3.5,0,258174.0,9000,28.686,8.196,262,True
False,True,False,False,False,False,True,False,False,False,False,False,39,"26 Legal, Social, Religious & Cultural Professionals",Unknown Industry,52,5897.990000000001,5897.990000000001,70775.88,70775.88,2.0,50000,191551.76,12000,15.962646666666668,5.89799,262,True
False,False,True,False,False,False,True,False,False,False,False,False,67,41 General & Keyboard Clerks,Unknown Industry,54,4200.42,2100.21,50405.04,25202.52,3.5,50000,226417.64,7000,32.345377142857146,7.2007200000000005,262,True
True,False,False,False,False,False,False,False,False,False,True,False,45,32 Health Associate Professionals,Health,42,5697.099999999999,5697.099999999999,68365.2,68365.2,3.0,0,205095.6,11000,18.645054545454546,6.2150181818181816,262,True
False,True,False,False,False,False,False,False,False,False,True,False,31,51 Personal Service Workers,Unknown Industry,47,5283.31,5283.31,63399.72,63399.72,2.0,50000,176799.44,12000,14.733286666666666,5.28331,262,True
False,True,False,False,False,False,False,False,True,False,False,False,25,23 Teaching & Training Professionals,Education,51,4608.45,4608.45,55301.4,55301.4,1.5,50000,132952.1,10000,13.29521,5.53014,262,True
False,False,True,False,False,False,False,False,False,False,False,True,18,13 Production & Specialised Services Managers,Unknown Industry,44,4812.72,4812.72,57752.64,57752.64,1.5,50000,136628.96,11000,12.420814545454546,5.25024,262,True
False,False,True,False,False,False,False,False,False,True,False,False,71,41 General & Keyboard Clerks,Unknown Industry,46,5754.21,0.0,69050.52,0.0,2.0,50000,188101.04,5000,37.620208,13.810104,262,True
False,False,True,False,False,False,False,False,True,False,False,False,82,"75 Food Processing, Woodworking, Garment, Leather & Other Craft & Related Trades Workers",Unknown Industry,49,5002.32,0.0,60027.84,0.0,2.0,50000,170055.68,3000,56.685226666666665,20.00928,262,True
False,True,False,False,False,False,True,False,False,False,False,False,36,42 Customer Services Officers & Clerks,Customer Service,56,4369.0,4369.0,52428.0,52428.0,2.0,50000,154856.0,10000,15.4856,5.2428,262,True
False,True,False,False,False,False,False,True,False,False,False,False,61,41 General & Keyboard Clerks,Unknown Industry,46,4372.78,4372.78,52473.36,52473.36,3.5,50000,233656.76,9000,25.961862222222223,5.830373333333333,262,True
False,False,False,False,False,True,True,False,False,False,False,False,68,33 Business & Administration Associate Professionals,Business & Administration,54,7580.0,3790.0,90960.0,45480.0,3.5,50000,368360.0,12000,30.696666666666665,7.58,262,True
False,True,False,False,False,False,False,False,False,False,False,True,22,33 Business & Administration Associate Professionals,Business & Administration,49,6208.0,6208.0,74496.0,74496.0,1.5,50000,161744.0,13000,12.441846153846154,5.7304615384615385,262,True
False,False,True,False,False,False,True,False,False,False,False,False,56,43 Numerical & Material-Recording Clerks,Clerical Support,43,3678.0,3678.0,44136.0,44136.0,4.0,50000,226544.0,10000,22.6544,4.4136,262,True
False,True,False,False,False,False,True,False,False,False,False,False,54,42 Customer Services Officers & Clerks,Customer Service,51,3678.0,3678.0,44136.0,44136.0,4.0,50000,226544.0,10000,22.6544,4.4136,262,True
False,True,False,False,False,False,False,False,True,False,False,False,30,83 Drivers & Mobile Machinery Operators,Unknown Industry,49,4639.0,4639.0,55668.0,55668.0,2.0,50000,161336.0,11000,14.66690909090909,5.060727272727273,262,True
